tr|A7UWB2|A7UWB2_NEUCR	tr|A7UWB2|A7UWB2_NEUCR
sp|O59958|CRE1_NEUCR	sp|O59958|CRE1_NEUCR
sp|O59958|CRE1_NEUCR	tr|F9XB05|F9XB05_ZYMTI
sp|O59958|CRE1_NEUCR	sp|Q4X0Z3|CREA_ASPFU
sp|O59958|CRE1_NEUCR	tr|J3K4X4|J3K4X4_COCIM
sp|O59958|CRE1_NEUCR	tr|A0ACF5CBJ9|A0ACF5CBJ9_9PEZI
sp|Q10116|MATD_NEUCR	sp|Q10116|MATD_NEUCR
tr|Q1K4U1|Q1K4U1_NEUCR	tr|Q1K4U1|Q1K4U1_NEUCR
tr|Q1K541|Q1K541_NEUCR	tr|Q1K541|Q1K541_NEUCR
tr|Q1K5E0|Q1K5E0_NEUCR	tr|Q1K5E0|Q1K5E0_NEUCR
tr|Q1K5V2|Q1K5V2_NEUCR	tr|Q1K5V2|Q1K5V2_NEUCR
tr|Q1K5Y2|Q1K5Y2_NEUCR	tr|Q1K5Y2|Q1K5Y2_NEUCR
tr|Q1K6D1|Q1K6D1_NEUCR	tr|Q1K6D1|Q1K6D1_NEUCR
tr|Q1K720|Q1K720_NEUCR	tr|Q1K720|Q1K720_NEUCR
tr|Q1K720|Q1K720_NEUCR	tr|J3KC77|J3KC77_COCIM
tr|Q1K720|Q1K720_NEUCR	tr|F9WW85|F9WW85_ZYMTI
tr|Q1K720|Q1K720_NEUCR	tr|Q4WY04|Q4WY04_ASPFU
tr|Q1K720|Q1K720_NEUCR	tr|A0ACF5BIM5|A0ACF5BIM5_9PEZI
tr|Q1K825|Q1K825_NEUCR	tr|Q1K825|Q1K825_NEUCR
tr|Q1K825|Q1K825_NEUCR	tr|F9XHM2|F9XHM2_ZYMTI
tr|Q1K825|Q1K825_NEUCR	tr|Q4WTU6|Q4WTU6_ASPFU
tr|Q1K825|Q1K825_NEUCR	tr|J3K7A8|J3K7A8_COCIM
tr|Q1K825|Q1K825_NEUCR	tr|A0ACF5CE29|A0ACF5CE29_9PEZI
tr|Q1K8N4|Q1K8N4_NEUCR	tr|Q1K8N4|Q1K8N4_NEUCR
tr|Q1K8X7|Q1K8X7_NEUCR	tr|Q1K8X7|Q1K8X7_NEUCR
tr|Q1K912|Q1K912_NEUCR	tr|Q1K912|Q1K912_NEUCR
